edge_idx,requested_lat,requested_lon,frc_response,currentSpeed,freeFlowSpeed,confidence,matched_lat,matched_lon,match_distance_m,valid_match,error
174,-6.316058550000001,106.8116993,FRC3,21,30,1.0,-6.327026634731526,106.81080801571039,1223.5668598305417,False,
175,-6.316058550000001,106.8116993,FRC3,21,30,1.0,-6.327026634731526,106.81080801571039,1223.5668598305417,False,
176,-6.313854430358034,106.79375460535621,FRC6,15,23,0.948959,-6.325179931980111,106.79533703410891,1271.424050746384,False,
177,-6.313290862500654,106.79357238749967,FRC6,15,23,0.948959,-6.325179931980111,106.79533703410891,1336.3124130437582,False,
178,-6.309237129168249,106.79390315000171,FRC2,15,23,1.0,-6.309235465996875,106.79372770869958,19.390908505860427,True,
179,-6.309217499999994,106.7941323,FRC2,15,23,1.0,-6.309235465996875,106.79372770869958,44.76061973744781,True,
180,-6.315957366668259,106.81604086666735,FRC4,22,27,0.981223,-6.327002475266842,106.81623948896686,1228.3561997233787,False,
181,-6.315089850001472,106.79165024999898,FRC2,26,26,1.0,-6.321953205676766,106.78377134883402,1157.8742297391125,False,
182,-6.315445900001485,106.79211589999898,FRC2,26,26,1.0,-6.321953205676766,106.78377134883402,1172.2135210621882,False,
183,-6.31552960000001,106.79232110000001,FRC2,26,26,1.0,-6.321953205676766,106.78377134883402,1184.502671236207,False,
184,-6.314342192857592,106.79368424285661,FRC6,15,23,0.948959,-6.325179931980111,106.79533703410891,1218.8668696747936,False,
185,-6.309121679168335,106.79374122500123,FRC2,23,29,1.0,-6.292481114039657,106.79525120342038,1857.85720082415,False,
186,-6.309121679168335,106.79374122500123,FRC2,23,29,1.0,-6.292481114039657,106.79525120342038,1857.85720082415,False,
187,-6.308492175000109,106.79365477499934,FRC2,23,29,1.0,-6.292481114039657,106.79525120342038,1789.0706088694915,False,
188,-6.308492175000109,106.79365477499934,FRC2,23,29,1.0,-6.292481114039657,106.79525120342038,1789.0706088694915,False,
189,-6.3241727999999995,106.81140015,FRC3,22,25,0.879996,-6.315751956371668,106.81170253241709,936.9512722675951,False,
190,-6.3241727999999995,106.81140015,FRC3,22,25,0.879996,-6.315751956371668,106.81170253241709,936.9512722675951,False,
191,-6.315267488888882,106.7931875499999,FRC2,19,19,1.0,-6.311925749488353,106.79347692215663,372.9582237901341,False,
192,-6.315267488888882,106.7931875499999,FRC2,19,19,1.0,-6.311925749488353,106.79347692215663,372.9582237901341,False,
193,-6.314894800000015,106.79338139999999,FRC6,15,23,0.948959,-6.325179931980111,106.79533703410891,1163.8985976870017,False,
194,-6.314894800000015,106.79338139999999,FRC6,15,23,0.948959,-6.325179931980111,106.79533703410891,1163.8985976870017,False,
195,-6.314703400000019,106.79354130000003,FRC6,15,23,0.948959,-6.325179931980111,106.79533703410891,1181.7217376971885,False,
196,-6.314703400000019,106.79354130000003,FRC6,15,23,0.948959,-6.325179931980111,106.79533703410891,1181.7217376971885,False,
197,-6.312450699999994,106.79575865000001,FRC4,22,27,0.981223,-6.327002475266842,106.81623948896686,2782.3991197093687,False,
198,-6.312228599999996,106.79514470000001,FRC4,22,27,0.981223,-6.327002475266842,106.81623948896686,2852.027018031629,False,
199,-6.344839849999996,106.80394555000001,FRC3,22,25,0.879996,-6.315751956371668,106.81170253241709,3346.1079518492,False,
200,-6.326798549999996,106.8109616,FRC3,21,30,1.0,-6.327026634731526,106.81080801571039,30.517754504267778,True,
201,-6.326798549999996,106.8109616,FRC3,21,30,1.0,-6.327026634731526,106.81080801571039,30.517754504267778,True,
202,-6.316106900000001,106.81405430000001,FRC4,22,27,0.981223,-6.327002475266842,106.81623948896686,1235.3687257633987,False,
203,-6.326953549999995,106.8160048,FRC3,19,25,0.98,-6.331111567421532,106.83461932624567,2108.541050326111,False,
204,-6.326953549999995,106.8160048,FRC3,19,25,0.98,-6.331111567421532,106.83461932624567,2108.541050326111,False,
205,-6.327025799999992,106.8111631,FRC3,24,24,1.0,-6.363479145344341,106.8070918151194,4078.3220301681627,False,
206,-6.327025799999992,106.8111631,FRC3,24,24,1.0,-6.363479145344341,106.8070918151194,4078.3220301681627,False,
207,-6.315835399999999,106.81254344999999,FRC4,22,27,0.981223,-6.327002475266842,106.81623948896686,1307.184502861255,False,
208,-6.325616249999997,106.81124742499998,FRC3,22,25,0.879996,-6.315751956371668,106.81170253241709,1098.012043667331,False,
209,-6.325616249999997,106.81124742499998,FRC3,22,25,0.879996,-6.315751956371668,106.81170253241709,1098.012043667331,False,
210,-6.316030100000013,106.81345,FRC4,22,27,0.981223,-6.327002475266842,106.81623948896686,1258.41971638437,False,
211,-6.316149833334292,106.81427098333273,FRC4,22,27,0.981223,-6.327002475266842,106.81623948896686,1226.212715636266,False,
212,-6.3161179000000125,106.81371185,FRC4,22,27,0.981223,-6.327002475266842,106.81623948896686,1242.1298467044433,False,
213,-6.317158099999996,106.8162255,FRC4,22,27,0.976004,-6.339860982278824,106.79350240314227,3560.818971330839,False,
214,-6.317158099999996,106.8162255,FRC4,22,27,0.976004,-6.339860982278824,106.79350240314227,3560.818971330839,False,
215,-6.32732404999999,106.81029805,FRC3,24,24,1.0,-6.363479145344341,106.8070918151194,4035.847842261036,False,
216,-6.32732404999999,106.81029805,FRC3,24,24,1.0,-6.363479145344341,106.8070918151194,4035.847842261036,False,
217,-6.315928299999998,106.81549405000001,FRC4,22,27,0.981223,-6.327002475266842,106.81623948896686,1234.14497357685,False,
218,-6.3160423999999935,106.8151704,FRC4,22,27,0.981223,-6.327002475266842,106.81623948896686,1224.4189562174527,False,
219,-6.344720225000276,106.80395852499996,FRC3,24,24,1.0,-6.363479145344341,106.8070918151194,2114.4420673709974,False,
220,-6.343139487500121,106.80431387500016,FRC3,23,29,0.987484,-6.328264430896644,106.809446794635,1748.6027921952318,False,
221,-6.343139487500121,106.80431387500016,FRC3,23,29,0.987484,-6.328264430896644,106.809446794635,1748.6027921952318,False,
222,-6.308888800000085,106.79369372499951,FRC2,23,29,1.0,-6.292481114039657,106.79525120342038,1832.5540649206785,False,
223,-6.308888800000085,106.79369372499951,FRC2,23,29,1.0,-6.292481114039657,106.79525120342038,1832.5540649206785,False,
224,-6.308703000000006,106.79367570000001,FRC2,23,29,1.0,-6.292481114039657,106.79525120342038,1812.1767791477478,False,
