index,x_m,y_m
2273,698831.2178134639,9306899.705407077
2274,698991.0656393308,9310110.455324668
2275,698991.1924562712,9310081.129832437
2276,699210.047575412,9304166.893875282
2277,698616.663936242,9304391.392285518
2278,698610.5826889114,9304363.929562435
2279,697009.1320501001,9310107.83347832
2280,695578.1491327264,9307896.015224354
2281,695622.2073809245,9307998.212733384
2282,695495.3768504891,9307921.509588594
2283,701067.2486691353,9311448.575029848
2284,697341.5093066503,9306991.707609251
2285,699792.2956559942,9311246.951438498
2286,701299.9197233969,9311013.299585342
2287,701252.1979311174,9311084.734208357
2288,698606.9946761472,9304285.870743815
2289,693311.5335330312,9310346.00050925
2290,694550.3758583812,9309733.062298704
2291,693413.7410513543,9310326.371755995
2292,696179.9137659309,9306281.27914009
2293,699347.3876521137,9310300.63408339
2294,699336.2185014349,9310338.928162333
2295,699325.824652717,9310374.156016039
2296,697060.3244491605,9308970.668442154
2297,696640.1649818746,9304515.417792138
2298,697425.1567354787,9310375.940701883
2299,698837.5716879804,9311113.04556938
2300,696620.4043893849,9304505.979159644
2301,697137.4318762178,9307674.984120619
2302,697141.9950357699,9307646.677906472
2303,699198.3624196268,9309947.384047396
2304,699248.354810081,9309947.511837166
2305,699276.067089416,9309947.284407398
2306,699509.0732290279,9309490.252965737
2307,699488.590897995,9309518.752390191
2308,700754.3494413563,9304112.777875226
2309,697202.7619850733,9309494.394058213
2310,697220.4051959827,9309583.243308164
2311,697217.7545668236,9309490.052146435
2312,697203.8834842896,9309433.362813614
2313,695653.2519573707,9310172.617867727
2314,695689.9182641607,9310171.012861814
2315,699795.5803584788,9311499.22619742
2316,699559.4459043827,9309444.784908257
2317,699582.0560259742,9309404.211870855
2318,699610.69864873,9309380.019882647
2319,698588.5422623198,9303891.94764126
2320,698584.073400884,9303930.697584713
2321,698117.8388626707,9310421.48121554
2322,698579.4203898774,9303810.040071636
2323,698596.0181115525,9303970.549249744
2324,699703.0399805903,9309254.19078108
2325,699429.9085571505,9309728.160940943
2326,699429.4835895638,9309694.529465264
2327,699429.0696462437,9309660.886891767
2328,699430.6269320662,9309627.602546398
2329,699443.4705993882,9309596.84545267
2330,700081.0816773141,9305936.077016128
2331,700074.8331727487,9305860.360549966
2332,696377.2654589883,9304483.77611184
2333,696401.7790393552,9304489.977543702
2334,696356.4669010562,9304491.28159036
2335,696684.8811562463,9310115.021866543
2336,696609.6831886178,9310131.2843085
2337,696693.6552400115,9310127.445466492
2338,696521.5037508267,9304479.672473209
2339,696864.5797942285,9303890.726626448
2340,697474.6455728048,9310405.198685443
2341,701438.2534373533,9310900.099722475
2342,701455.0960181784,9310873.674728803
2343,700320.1762413064,9311232.900282273
2344,700318.4264558378,9311203.542331075
2345,699557.2707165711,9309426.886487965
2346,699391.3409728375,9311108.503220674
2347,699888.4046475694,9311399.513932481
2348,695276.7620898595,9306539.583193082
2349,697336.2914812603,9306830.629439117
2350,697335.1622449865,9306768.665655395
2351,699481.0293727898,9309553.594620459
2352,699505.7556527848,9309521.735073898
2353,699524.4693821124,9309495.492373614
2354,699542.7836091141,9309468.941355105
2355,697244.1292065076,9309676.783420175
2356,696358.9665188547,9303341.132697204
2357,699821.4788333854,9304387.861424334
2358,696253.4304026648,9303178.704077717
2359,697521.0788146798,9311856.205888666
2360,696774.7054805277,9311806.701663291
2361,700642.8431523718,9311985.999605631
2362,701484.4149721677,9311961.82671624
2363,700337.1108903197,9312026.56629076
2364,698638.6091706118,9312263.187070986
2365,697245.1478929458,9312027.273366967
2366,696659.6669225275,9312629.848983187
2367,697674.3923826199,9311931.188758016
2368,701487.0300418711,9311901.673800563
2369,701756.3812402914,9313986.60584445
2370,701724.370158728,9313986.251437439
2371,701517.7254892407,9311871.32131253
2372,696779.1002003709,9312214.434825128
2373,697750.8204436189,9311958.811896792
2374,701270.2551259685,9312425.239312572
2375,697723.7654164166,9311960.51810528
2376,696775.0805634976,9311612.363529893
2377,696624.0268591215,9312574.506388893
2378,701144.624755995,9312698.403135587
2379,701693.7457623985,9313987.342938753
2380,697123.4785763624,9312071.28367334
2381,700805.7824272049,9311736.824972648
2382,697674.517447708,9311958.362067917
2383,696678.7398432259,9312462.468275608
2384,698644.212544253,9312280.370414143
2385,700326.1884130962,9311540.24447259
2386,701255.1411755624,9312478.52599059
2387,698341.1763969056,9311763.878133867
2388,698068.7204220055,9311821.291913573
2389,700595.830303631,9311590.39407524
2390,700900.8358538863,9312473.662674855
2391,696775.9404892318,9311663.965066066
2392,696779.601876806,9312265.231677394
2393,700512.7349757551,9312029.061160037
2394,697805.297172619,9311524.079858713
2395,697984.823755656,9311644.023054224
2396,700751.7102448628,9311722.389517752
2397,701233.3777772406,9312749.217025926
2398,697500.9691287084,9311842.146886267
2399,700614.1676173933,9311554.286971746
2400,701218.9937263494,9312724.77982003
2401,697616.0007561464,9311899.058577225
2402,700508.7368815504,9312168.062749356
2403,696779.3012535154,9312248.2472472
2404,698035.2257231424,9311745.104230938
2405,700795.0875922275,9311752.002703866
2406,701289.710952146,9312442.387151126
2407,698191.8060044083,9311762.678377463
2408,698007.0612473213,9311631.64929259
2409,697342.1587729823,9311976.099104948
2410,696779.1585441264,9311906.492838865
2411,700150.5200989456,9311482.35079736
2412,700192.3059543,9311732.525475435
2413,697158.4499618006,9312070.435850669
2414,701064.3803775405,9312601.628144572
2415,697459.8145947956,9311876.847487217
2416,696640.634661956,9312591.352914674
2417,701140.5211148213,9312659.873453643
2418,698079.2514272792,9311770.657909848
2419,699727.4855988849,9311599.108090162
2420,700680.5126068464,9312012.891029047
2421,700581.6879675263,9312158.920491295
2422,700667.6039265022,9312189.726200685
2423,697094.1433678826,9312086.058747565
2424,697049.9510781005,9312109.477235857
2425,697011.7247259663,9312129.734635405
2426,697948.8391852619,9311538.491271896
2427,697428.4000990789,9311920.199239701
2428,696676.0068168106,9312653.710099692
2429,700587.8760520914,9311536.615047874
2430,696781.3166116934,9312281.452657755
2431,701314.4240876883,9312363.008042779
2432,697936.366624895,9311515.84999964
2433,701165.4492416063,9312725.715914216
2434,701710.2612015508,9313869.51652302
2435,701474.2064082937,9311983.19649543
2436,697998.3535650815,9311616.09561937
2437,696797.9973324587,9312255.583274726
2438,697513.0524853468,9311831.53298136
2439,701294.265546687,9312342.671848666
2440,696777.64290606,9311788.303228594
2441,700561.5138068543,9312208.161888909
2442,697768.6881377973,9311945.341551552
2443,700256.007467302,9311772.963340798
2444,696803.3022453684,9312236.86352389
2445,696977.3976119191,9312155.92897959
2446,699733.368900264,9311578.27337482
2447,697484.5275549203,9311824.009202214
2448,696637.0066383677,9312621.668574886
2449,697663.1410395316,9311942.37499123
2450,698625.9150715736,9312185.19242533
2451,700497.7635842953,9312182.776817882
2452,700327.2979896227,9311511.354505543
2453,701231.5699076811,9312780.32371698
2454,698185.887870581,9311747.281151325
2455,701673.558678567,9313829.596321683
2456,701702.8568563665,9313848.949972529
2457,698053.5598033662,9311789.292143667
2458,697419.41537015,9311905.80550683
2459,697346.5497919999,9311949.825788181
2460,697245.8042160305,9312006.929606173
2461,697146.5469415446,9312059.062375227
2462,701195.1925569429,9312752.41186509
2463,701335.2400413919,9312276.869955694
2464,701577.8280926435,9311845.961622253
2465,702045.2448571743,9311679.333549313
2466,702523.9865784274,9311528.787166007
2467,702978.4170459202,9311506.506184883
2468,703440.7339949007,9311551.723969566
2469,700762.3607338844,9311707.18982854
2470,700628.348319496,9311616.339542804
2471,700839.2703193201,9312425.486969402
2472,696780.8393605971,9312070.5021072
2473,696780.7799630444,9312046.27056789
2474,696930.9514577005,9312172.332042716
2475,696888.4045740524,9312194.683102328
2476,696845.8534216876,9312215.773333022
2477,700633.2840716726,9311999.967856027
2478,700917.8877496382,9312486.997667614
2479,696779.8758712681,9312349.98321881
2480,696779.9759217672,9312320.497802457
2481,696780.8468167589,9312299.724812966
2482,700101.8083667482,9311850.290986354
2483,697556.9253905141,9311785.752363762
2484,697532.3392173743,9311844.644361928
2485,697101.3085209151,9312100.467494072
2486,697140.2740224521,9312079.510769367
2487,696779.7081679308,9311941.550147694
2488,696779.3680556258,9311922.705612168
2489,700778.6982055139,9312378.104131447
2490,700605.4388704806,9312242.529158793
2491,701416.4706555745,9312094.237971047
2492,701431.2818827959,9312069.16387686
2493,700881.0094614353,9312458.147344496
2494,700854.3079624694,9312437.25838094
2495,700681.3960929664,9311674.155469766
2496,700333.2330687541,9311658.085339166
2497,700336.6669809095,9311586.807464913
2498,700830.6211748795,9312450.910167918
2499,701711.3409912977,9313914.976254854
2500,701255.7794880613,9312810.323467704
2501,701314.0412813256,9312887.27715436
2502,701337.4861761107,9312923.40671964
2503,700271.0833245902,9311760.43616883
2504,700292.2557674844,9311715.073481964
2505,700310.3251379608,9311671.767486745
2506,700317.4341310416,9311637.23633848
2507,700318.58179411,9311597.494301908
2508,700319.7578057841,9311569.254429389
2509,700691.0269166019,9311916.466652947
2510,700710.5208811362,9312223.803777438
2511,698155.6791175468,9311753.228636986
2512,698087.3949439615,9311789.553537272
2513,699709.5961690723,9311585.693921294
2514,699670.9241271447,9311557.224226706
2515,700566.1860507185,9312237.66468553
2516,701144.7166243063,9312900.721726643
2517,701235.0324271901,9312533.504301768
2518,696774.7616651077,9311593.253489535
2519,696774.2477138346,9311562.23283848
2520,700877.012011859,9311671.337907
2521,700810.716596525,9311752.313994406
2522,700765.1867921785,9311837.189146603
2523,700665.3382051466,9311984.208136132
2524,700570.4763905869,9312134.804160677
2525,700486.6876031297,9312257.955566764
2526,700688.3886170543,9311973.312465146
2527,700801.0464863372,9311808.044835307
2528,700881.03737344,9311700.953539973
2529,696777.3294052894,9311764.216318384
2530,696776.9448159079,9311735.451406058
2531,696776.4212139933,9311698.270550992
2532,700585.6562433974,9312028.33393717
2533,700692.3129339189,9312355.783030195
2534,700152.0103329575,9311532.906626012
2535,700158.0602986971,9311664.193284266
2536,700178.5662476593,9311708.605813216
2537,693970.108037061,9310983.517234145
2538,694009.9974886657,9310920.975807989
2539,694035.4475519108,9310882.846460776
2540,696780.7189623845,9312021.56346792
2541,700063.1213795525,9311499.715446023
2542,700109.6425114857,9311500.57366271
2543,700043.6657586531,9311480.803344823
2544,700067.7876209678,9311482.269140586
2545,700099.7853882678,9311482.447133917
2546,700131.8052963447,9311482.625033984
2547,700239.7127414482,9311988.686463702
2548,700320.9521289351,9312047.014455881
2549,700329.2159582265,9311487.113547334
2550,696773.9010901883,9311541.463940388
2551,696773.2533529884,9311510.15618802
2552,696778.7258197039,9311869.997379027
2553,698045.8628121971,9311807.456194865
2554,700140.0327654656,9311907.262187382
2555,700169.6298849303,9311930.320214048
2556,700148.3806825586,9311882.183037225
2557,700289.990527872,9311989.474276697
2558,700317.3789158524,9312008.748500183
2559,700181.2040042513,9311900.363673985
2560,700307.7201867058,9311496.223147811
2561,700279.9370613246,9311492.181987459
2562,700235.289410084,9311492.213336665
2563,700193.9403310458,9311492.34394979
2564,700169.8440943717,9311498.365640998
2565,700957.869836983,9311518.742984625
2566,700917.0923704479,9311578.949519113
2567,700900.0700422123,9311604.744423352
2568,700829.3146350739,9311705.123890791
2569,700686.6932864989,9312156.600501342
2570,700658.6147181041,9312166.564460907
2571,700583.4020481422,9312177.860187465
2572,700526.6530431773,9312134.921240466
2573,700515.4779327556,9312061.709991049
2574,700270.4308698333,9311969.239149462
2575,697583.7198560272,9311782.299655752
2576,697650.5276037348,9311701.260445908
2577,697687.4198895318,9311658.10230895
2578,697869.6208652891,9311487.54193152
2579,700733.2903218388,9312295.498791168
2580,700486.5673358804,9312064.640433356
2581,699902.5519254104,9311723.83970879
2582,700745.2864032756,9311833.906333413
2583,702037.8805067372,9313929.214448635
2584,702185.6938069884,9313897.106716163
2585,702224.0156623696,9313888.336745381
2586,700548.7225445915,9312121.9829356
2587,701310.7173715765,9312837.983469611
2588,701275.8491674478,9312795.124511322
2589,701650.2365018469,9313826.059933612
2590,699683.3375860275,9311599.590739943
2591,699906.1239246827,9311755.348048512
2592,700947.1482095309,9311593.69963293
2593,701040.3408192548,9311455.56162514
2594,701060.7237463968,9311425.408539485
2595,701173.4347872422,9311260.194656923
2596,701283.9929095429,9311093.516810264
2597,701348.2032541577,9310998.887934363
2598,698119.1389477423,9311871.664111884
2599,701637.9844589101,9311788.707014294
2600,701735.1433510506,9311754.583687987
2601,701684.1352617425,9311771.869423252
2602,701030.8428175568,9312575.509253627
2603,701004.4293131895,9312554.7188777
2604,700969.6040145485,9312527.465220196
2605,700006.3245741451,9311788.571951887
2606,699966.1526200594,9311764.01273656
2607,701588.9519502119,9313504.504121063
2608,701593.5609784357,9313544.458857153
2609,701647.010620345,9313798.863593383
2610,701637.5181662883,9313722.84814434
2611,700311.5955711056,9311716.290155886
2612,699625.19757535,9311522.731838506
2613,700154.2504654938,9311576.208569165
2614,700155.4472983618,9311615.428257791
2615,700449.925934694,9311493.381974831
2616,700433.2709666142,9311498.535493754
2617,700509.8718796634,9312263.472404938
2618,701349.6954548685,9312231.998028314
2619,700667.6508938608,9312125.987925008
2620,701263.046855842,9312780.06067819
2621,700669.1187651699,9312079.608791875
2622,701604.3352736547,9311804.03600889
2623,701302.0940237105,9312403.15926156
2624,700766.6794682246,9311884.026346566
2625,700847.1669518291,9311759.80903889
2626,700717.9945319312,9311956.919636428
2627,700800.6064596872,9311837.830639193
2628,700814.5704783578,9311820.6287818
2629,700927.8845481136,9311662.934485195
2630,700962.8861473771,9311603.168095937
2631,700999.5934722682,9311547.012385491
2632,701044.18674318,9311482.855306199
2633,696777.676542272,9312131.02573687
2634,696777.6413102357,9312102.460569529
2635,696781.074781264,9312163.502086714
2636,701762.373950654,9313859.28533637
2637,701810.8450461922,9313847.173801366
2638,701856.0682199904,9313833.646668624
2639,701727.7397882454,9311786.926396502
2640,700822.0466181585,9312399.168240327
2641,700742.7656708081,9312324.852402233
2642,700849.2752924707,9312464.018477537
2643,700881.1792483336,9312488.26285616
2644,700909.2880515257,9312511.237305896
2645,701322.5838970043,9312336.430628493
2646,701344.1419579245,9312252.068781227
2647,700897.5466425543,9311713.180663025
2648,699881.9305249993,9311710.32873878
2649,699863.3925572246,9311697.595889285
2650,699809.7277263664,9311659.71139185
2651,701357.1401706911,9312205.085731488
2652,701393.8049243891,9312133.280138787
2653,701415.7891633606,9312040.97571171
2654,701393.6863412766,9312082.769868921
2655,701337.4046565938,9312195.100193184
2656,701328.3788343024,9312222.027406666
2657,701311.876400495,9312280.3936782
2658,701450.2524002152,9312033.789714387
2659,701453.952806613,9311951.325197117
2660,701444.5573637334,9311972.587097785
2661,701601.9171634021,9311839.414029367
2662,701536.6291741641,9311893.019893477
2663,702498.7230377166,9299275.0237498
2664,701867.5416596993,9301310.569378322
2665,703399.7326847209,9302068.484029192
2666,702867.1881569013,9300352.042474926
2667,701958.6581530096,9301894.156950414
2668,702948.8647847895,9299731.373326268
2669,702874.7362057841,9298745.343286429
2670,702528.3915625823,9299286.816930048
2671,702774.0825572923,9298341.299249277
2672,702932.7996238832,9300035.95777868
2673,702780.8207662031,9298059.597846365
2674,702675.6981798664,9297333.821826769
2675,701921.2713945056,9301649.491546275
2676,701909.56619695,9301561.871046897
2677,702821.8509438619,9298422.244760606
2678,702744.58194724,9298094.144959565
2679,703151.2277404449,9300886.308268234
2680,702823.7061829673,9300479.508132074
2681,703288.6896824933,9301451.916153505
2682,702740.2484607004,9298348.740662184
2683,702732.9966019638,9299497.032059627
2684,702718.1181142874,9299485.880752202
2685,702778.2765125608,9298450.845346225
2686,702943.7352733974,9299833.03341093
2687,702861.6523519083,9299840.180522107
2688,702899.6676272507,9300593.855535502
2689,701844.6944312986,9300847.866130058
2690,701822.5406703234,9300800.607065286
2691,703278.5235400151,9302139.866397424
2692,702795.5025424691,9300384.756603394
2693,703337.3285724868,9302284.528272333
2694,703003.0972052652,9299668.482198766
2695,701907.6355507981,9301541.461062022
2696,701881.309818114,9301276.43419868
2697,701885.3713035171,9301248.106367525
2698,702849.1982132342,9300516.071235891
2699,701786.4743135582,9300515.971932108
2700,701774.8682434364,9300475.544138502
2701,703056.6373294429,9299638.298053438
2702,703274.1093413074,9301365.499966666
2703,701765.0139963578,9300426.62718585
2704,701755.7339707483,9300396.289007649
2705,702771.7864410244,9298402.30358638
2706,702507.8856459014,9299261.368226843
2707,702821.8041567756,9299849.501047453
2708,701741.8757085159,9300344.731710078
2709,701741.9530701943,9300313.166222312
2710,703057.8438585501,9299516.334412428
2711,702911.2036626126,9298878.548899986
2712,703328.3753467347,9302264.901672281
2713,703101.3542612814,9300888.159923295
2714,702739.6995233218,9297802.574882444
2715,702603.3317640726,9299359.93590168
2716,701818.9856789118,9300714.62807991
2717,701939.5433246465,9301771.55751476
2718,703334.7698519231,9301699.797799155
2719,701934.4143710975,9301740.03791057
2720,701929.8489591616,9301709.860121537
2721,702669.9053823185,9297269.716130126
2722,702670.3860736423,9297233.592284821
2723,702807.2853146369,9300448.396608245
2724,702784.7072696922,9298429.421392575
2725,702681.2226587586,9297387.775343355
2726,703169.2182882954,9300921.565082286
2727,702875.54273809,9300151.306169067
2728,703351.7124650506,9301784.535602896
2729,702936.413275036,9298991.79774939
2730,701814.1386974776,9300590.533512982
2731,701798.3190327622,9300551.875352664
2732,702984.1146557578,9299732.896733327
2733,703422.8402329254,9302187.369115384
2734,702930.8373893664,9299862.598268561
2735,701900.5320907542,9301494.381441116
2736,701896.6521911712,9301470.350611962
2737,703380.1912391249,9301952.260698786
2738,702592.7065865189,9299346.789822146
2739,701825.7282985316,9300662.003089141
2740,702790.7515466666,9298495.83778469
2741,703291.2586385361,9302170.634846918
2742,702918.6969261577,9299890.435075019
2743,702897.9321476528,9299935.932060856
2744,702885.7434380462,9299962.651954997
2745,703254.9433324843,9301456.558836762
2746,701952.9150727852,9301856.335296953
2747,702888.3688528923,9300113.911087282
2748,703265.7681741435,9301316.101944935
2749,702873.5657408293,9299989.360744053
2750,703459.7481752725,9302391.761875588
2751,702929.138525724,9300638.423137506
2752,702795.8694811033,9300311.526713636
2753,702793.4178942102,9298514.486673327
2754,703434.6399194814,9302257.227178188
2755,703430.2267745042,9302232.788915256
2756,702957.874914635,9299995.256687935
2757,702992.0998380664,9299941.527681
2758,702678.3023037853,9297369.271147646
2759,702972.9492415722,9299764.20298274
2760,702958.3459023181,9299799.646774355
2761,703011.1380456297,9299510.825722594
2762,701949.5014349071,9301835.886265969
2763,703083.8254006096,9300859.852724213
2764,703372.6610058728,9302364.85022186
2765,703426.258197949,9302475.527391609
2766,702869.9672448635,9300534.41296778
2767,702907.8234974392,9300512.38051087
2768,701967.332095999,9301956.764848549
2769,701963.9740491076,9301931.653832106
2770,703322.3739941329,9301652.272166716
2771,703315.7228153753,9301611.395485438
2772,703307.1756929646,9301553.813725015
2773,702779.8222239238,9298387.28878913
2774,702912.5191015657,9299695.302141944
2775,703145.4466026607,9300867.742233522
2776,703045.1655789658,9300707.559370786
2777,703257.7595001381,9301473.75836971
2778,703291.3822358218,9301659.836034304
2779,702779.2994881767,9299538.88572149
2780,701887.7810337984,9301420.932471853
2781,701882.4426780064,9301391.232979761
2782,702814.3921768178,9298362.635302242
2783,702809.9501834009,9298320.633848982
2784,702806.034373821,9298285.050899748
2785,702801.4981757186,9298239.881074406
2786,702785.791265415,9299848.135055143
2787,702816.3848882456,9298384.792612989
2788,702830.9232908356,9298399.959826857
2789,703301.9000352311,9301720.817343317
2790,703326.3670910134,9301855.586489202
2791,703331.6801844089,9301887.321215788
2792,703341.9045717786,9301948.253802055
2793,702861.8216084503,9300236.118856661
2794,701905.1657594561,9301525.089865912
2795,702971.5487796331,9299136.328086494
2796,702955.2708759251,9299067.392963357
2797,703091.8239708954,9300949.12714545
2798,702723.2397134849,9297697.816969855
2799,702688.3518480811,9297448.049533095
2800,702851.2111682054,9298823.687464418
2801,702863.7932822786,9298883.300942536
2802,702878.7427142985,9298945.836970521
2803,702842.202735039,9299628.216861418
2804,702650.0220948553,9297560.75443295
2805,702706.5348558947,9297827.112845568
2806,703099.5817415608,9300931.499516178
2807,702792.2583554822,9298167.901717532
2808,702784.2031762468,9298092.976196732
2809,703115.0351741301,9300904.779153753
2810,703140.0453827006,9300945.82326054
2811,703146.09392167,9300960.202117532
2812,703173.4585002423,9301031.819003472
2813,703069.075762798,9300844.553411279
2814,703086.6373617075,9300875.868833628
2815,701775.8611370353,9300274.963987574
2816,702755.9947739551,9298198.600006362
2817,701980.5665745074,9302026.053596629
2818,702965.1622122035,9300687.23680004
2819,702987.3775589843,9300697.70971194
2820,703055.8145501966,9299677.8849458
2821,703056.8862142026,9299477.085614286
2822,702799.2923717625,9298561.05086421
2823,702820.8336449462,9298672.758703751
2824,703010.0663664355,9300756.740145296
2825,702936.2708861309,9300552.27330661
2826,702970.6964941426,9300599.168141266
2827,703354.5607551052,9302325.252628928
2828,702891.7554255463,9300455.82077477
2829,702881.7416646448,9300421.56993296
2830,702860.1345114175,9299645.374041682
2831,702892.7111485992,9299676.43728699
2832,702774.1775520907,9297995.93753345
2833,702770.2790608634,9297963.689136941
2834,702169.4931608359,9303663.67665336
2835,702988.7839131135,9304839.135612171
2836,704691.3953878632,9302767.971939703
2837,702460.2550945808,9307435.438318852
2838,704287.1319021061,9306396.319591727
2839,702319.4823924099,9307720.54668498
2840,702791.1002591081,9311448.604850862
2841,703731.0568372943,9304087.278307302
2842,704482.59925484,9306479.955036728
2843,703686.4921496627,9303979.12945261
2844,702033.0283870114,9311258.599468084
2845,702522.9098041396,9307385.560486503
2846,704389.2693418639,9311133.225453964
2847,703591.4503640566,9304868.39603472
2848,702030.481750768,9309891.601906998
2849,704436.6574639413,9306376.533417437
2850,702659.9129344346,9307265.623430505
2851,702623.7185941818,9307300.782312524
2852,702604.364608051,9307322.134823533
2853,702556.6766827104,9307366.751330592
2854,704029.1046065594,9307034.982335677
2855,702068.5429827226,9302921.089202767
2856,702568.702758811,9304815.788854204
2857,702138.5988154026,9310219.86701351
2858,703580.6707970792,9303181.193301458
2859,705080.5889688926,9307810.998914547
2860,703890.5899229584,9309617.422585657
2861,702680.7419424154,9307249.922939772
2862,702856.1672354512,9311464.02890997
2863,703159.3153680871,9303063.576192733
2864,703856.6383809182,9302853.199653275
2865,703756.0541641938,9302886.722276872
2866,702187.2933990168,9310300.200287476
2867,702937.4642305081,9304811.411112431
2868,705266.0857681042,9308138.371463781
2869,702575.7270270848,9310641.043206558
2870,703935.3419812269,9309490.329479268
2871,703704.0488497114,9304022.94847619
2872,703870.8608352188,9308796.164855883
2873,703474.2802038825,9302983.462457176
2874,703616.0427593691,9303522.4137456
2875,703648.8886900733,9308411.548388468
2876,703619.2041628456,9308411.099294744
2877,704087.5195883169,9310137.464188794
2878,702418.4079256709,9304821.192216882
2879,702391.897799034,9304818.08306461
2880,703579.2635402988,9302952.871680927
2881,705024.533661609,9307682.730301708
2882,705047.0306091451,9307735.175570434
2883,703867.114141661,9308748.674947105
2884,703869.105178247,9308775.212158743
2885,703427.2332950459,9302934.10791356
2886,705402.3835414856,9302637.512080768
2887,705404.1008278866,9302653.609601326
2888,704286.3403134489,9306291.5020246
2889,702005.6153288425,9309883.85828067
2890,702087.1132497009,9302869.7463288
2891,702899.2467172234,9304807.889778038
2892,702297.3588239945,9307782.51542257
2893,701967.665083585,9309921.724325119
2894,703243.9405846866,9303075.592566317
2895,703353.0409136794,9303018.01670116
2896,705002.030567302,9307634.808656834
2897,701778.564250357,9304321.386720823
2898,702152.3434839855,9304810.503714254
2899,703948.9958046989,9304607.187845243
2900,705165.9543308788,9308176.465234578
2901,701802.4069264411,9304405.348301956
2902,701822.4734466092,9304444.1983501
2903,703623.0895544774,9302906.662872523
2904,703543.8031672762,9303170.654422464
2905,704783.4795496789,9302794.913998634
2906,702192.3063931878,9304812.38808012
2907,703210.0205619088,9303090.908513121
2908,703602.7057154835,9309671.727520345
2909,703720.7456607709,9309650.367265083
2910,705131.2834141809,9307922.342304729
2911,703877.1795073041,9309530.94653961
2912,704253.1949428961,9302801.643416028
2913,702894.5836866541,9303282.489739027
2914,703038.042469084,9303193.089192044
2915,702125.2385013854,9308660.790155143
2916,704046.8454186808,9309508.265656728
2917,702133.2497165548,9303655.036576869
2918,703834.3085418673,9309611.558551088
2919,704406.9971991496,9302838.751893668
2920,704511.7560431815,9302821.708662705
2921,703718.2453254721,9304047.496080376
2922,702623.1952284304,9304814.182399843
2923,703926.0321808525,9308043.03991854
2924,703921.0464022745,9308069.889166925
2925,702137.6577745407,9308447.809206761
2926,702093.0321429226,9310353.865585629
2927,704689.7190607483,9306940.597991422
2928,704897.0173240373,9307404.088466583
2929,704741.3182571802,9307057.747452023
2930,704725.6615299848,9302766.091804393
2931,702595.0153596574,9309899.314796207
2932,704094.3306817714,9305342.15955149
2933,701959.3675415898,9309891.89807442
2934,703463.6363087366,9302712.855442492
2935,705517.8306001946,9307976.85854271
2936,703579.0549936614,9303552.848743448
2937,703969.4093682964,9309601.286611972
2938,703995.3113070119,9309630.73742243
2939,702314.937596879,9309888.464286517
2940,704696.0434990397,9302819.812060341
2941,702227.9058081368,9308168.982973706
2942,703552.9508735369,9303273.928073686
2943,703628.887303153,9303794.52395944
2944,702588.5508058335,9310628.777396612
2945,702487.9768009786,9306178.814247062
2946,702518.9212818996,9306340.779584588
2947,704011.8991977901,9309509.859016933
2948,704129.8968260796,9308190.413672581
2949,702010.9470933116,9309933.285099786
2950,702122.234341335,9310264.087944897
2951,702965.0399450662,9304823.286899509
2952,702013.5273277762,9304803.686004382
2953,703596.4278087603,9302949.802790655
2954,703929.1271118443,9307707.171169456
2955,703535.1369313411,9304874.671617828
2956,702849.5685710342,9308269.941443624
2957,702835.0452572067,9308287.520016104
2958,701880.9258263973,9303830.017769588
2959,701896.378447408,9303850.10770508
2960,702751.9832285506,9304810.71377862
2961,703442.6534800703,9302929.153944127
2962,703902.5210898857,9308188.296318619
2963,703622.6609516682,9309687.61193963
2964,702368.2341950443,9304822.50871587
2965,704160.7152452933,9308185.205401849
2966,703864.8715560924,9308718.256529737
2967,705548.6543938477,9307944.221593125
2968,702495.697828059,9304818.010272738
2969,704225.3700578816,9302858.397375157
2970,705891.7724210313,9309532.943218986
2971,703490.185677101,9302851.245069137
2972,703476.1591815327,9302934.466321565
2973,703354.7218946071,9302976.867313014
2974,702256.3877343129,9305376.1246776
2975,702494.8322584043,9306246.79830962
2976,703877.358964809,9308272.270404493
2977,703863.7491180536,9308303.159140786
2978,701870.1302726411,9304502.41768288
2979,703457.441583259,9302675.89238595
2980,704277.5250958186,9306231.731058352
2981,705422.9044715373,9309578.465426054
2982,705366.9747651984,9309574.932523154
2983,703539.332941529,9302883.32183283
2984,703666.551944979,9302954.991406793
2985,705244.8159681679,9308117.42434032
2986,702139.9978330844,9310320.87465629
2987,703485.180117468,9302605.496684808
2988,704710.091593173,9306987.0284772
2989,705213.2301929789,9308108.267407354
2990,703434.7573662165,9302527.674436986
2991,703495.6740302965,9302873.04725285
2992,704285.0215500015,9306462.248967974
2993,702130.6506920072,9308491.996056281
2994,702328.1735693032,9310834.395402074
2995,705141.4201456057,9307947.1310474
2996,704733.8367548487,9302818.299886381
2997,703444.1380242924,9302596.937164739
2998,703979.4707438926,9304732.138269199
2999,703457.6432100254,9302408.34283134
3000,704051.9490483226,9305153.468713723
3001,703568.2107270262,9304867.001262747
3002,702719.9184372633,9307227.33436317
3003,704006.1747585849,9304909.61103012
3004,704060.9373758023,9305183.874437854
3005,704730.3415331137,9307033.210544072
3006,702104.0149386999,9303756.035533594
3007,704246.2825596078,9306043.188824415
3008,702133.8032154161,9308469.212602869
3009,703742.2830854051,9302940.318340976
3010,703607.5669394642,9303456.813086106
3011,703930.5573818437,9309517.830519345
3012,702313.7233732275,9307784.559859255
