edge_idx,requested_lat,requested_lon,jarak_ke_geometri_tile_terdekat_m,tercakup_tomtom
4621,-6.25422309999999,106.83105415,223.47055914743137,False
4622,-6.257396600000007,106.82812705,128.4512799249124,False
4623,-6.243319150000005,106.84435880000001,154.3324729962587,False
4624,-6.247336399999993,106.82615425,47.08534561062967,True
4625,-6.246715725000021,106.8260708999999,36.05383158677139,True
4626,-6.2423536499999965,106.840895,209.30948718080958,False
4627,-6.242800549999968,106.84197882499977,95.71570510763476,False
4628,-6.243149449999979,106.84292697499977,2.267586939811738,True
4629,-6.243289500000008,106.84395185,110.94908492868313,False
4630,-6.243359099999997,106.84537525,151.96683745453856,False
4631,-6.243351249999998,106.8471801,48.13314184383701,True
4632,-6.243245975000434,106.84887980000201,203.54986781611476,False
4633,-6.243196700001157,106.85044132500013,225.37342075824532,False
4634,-6.303009283333572,106.8265580333325,71.92184750907762,False
4635,-6.303009283333572,106.8265580333325,71.92184750907762,False
4636,-6.304071800000004,106.84773659999999,890.9944893026789,False
4637,-6.304168350000003,106.84899675,750.7197577926014,False
4638,-6.286144325001814,106.83380621250032,406.2504670246198,False
4639,-6.286133891668758,106.83314082499932,408.4328295037657,False
4640,-6.243418199999995,106.85974575,114.94132325088627,False
4641,-6.243438399999999,106.85864839999999,6.808693022548096,True
4642,-6.2434127,106.8575374,128.57731065719517,False
4643,-6.226609650000332,106.82589960000135,390.61668917757027,False
4644,-6.294761616667158,106.8243458833349,358.83310697530925,False
4645,-6.294268249999989,106.8232504,244.043748784673,False
4646,-6.2939202499999904,106.8223992,156.01688086390786,False
4647,-6.293738200000003,106.8219466,109.16404876771615,False
4648,-6.242690650001995,106.8407186999994,232.02241037584926,False
4649,-6.242254300001992,106.8392422999994,391.92922296151653,False
4650,-6.298607749999985,106.84012529999995,404.7202016163117,False
4651,-6.2978199500000045,106.8401985,322.8636164488599,False
4652,-6.240248322001398,106.82560895799924,22.421092663272706,True
4653,-6.27241065000001,106.8306769,216.99656110801573,False
4654,-6.272850199999992,106.83057170000001,213.30929552974484,False
4655,-6.241728550001363,106.8390866499997,361.68132740362506,False
4656,-6.241809875000694,106.83943077499985,369.2844066713443,False
4657,-6.241861799999996,106.8396786,341.964221802015,False
4658,-6.285184149999999,106.84395395000001,128.47297589212963,False
4659,-6.241614249999999,106.83799565,254.57095614918327,False
4660,-6.241869400000012,106.8390469,365.84863819570654,False
4661,-6.242073400000011,106.83991395000001,316.5681622741057,False
4662,-6.2728050749999715,106.84720127499996,358.2465430514052,False
4663,-6.303264525001087,106.84272307499995,582.0139392184495,False
4664,-6.303321875001072,106.84307077499996,621.0409903601101,False
4665,-6.303397699999996,106.8435302,672.6248576252099,False
4666,-6.2553493231267785,106.84295622124816,1.0236077821422525,True
4667,-6.2560124499999965,106.85477795,50.45689937362636,False
4668,-6.23716300000001,106.82735575000001,240.0100610859733,False
4669,-6.278429283334039,106.8454472749988,33.49390500802918,True
4670,-6.2778823749998285,106.84556630000043,22.407715904885332,True
4671,-6.237486450000009,106.82834625000001,284.1338388280913,False
4672,-6.2786477333341075,106.84524979999861,51.91130131234406,False
4673,-6.2786477333341075,106.84524979999861,51.91130131234406,False
4674,-6.23041742083446,106.8468958458335,1.1448997423312266,True
4675,-6.230111650000754,106.84702079999832,5.081743760751615,True
4676,-6.2964179,106.84075425,157.76951273646446,False
4677,-6.29687845,106.8406765,209.59902509094798,False
4678,-6.297112174999956,106.84064165000004,235.82928459371425,False
4679,-6.237016550000002,106.82712755,244.21734048068853,False
4680,-6.227625952137874,106.83313913076496,94.93788339192518,False
4681,-6.236810107151999,106.82782608094529,300.46283717792227,False
4682,-6.236892150000003,106.8269367,250.6792341868555,False
4683,-6.257652350000145,106.82833473333281,156.93538320921377,False
4684,-6.258166499999999,106.8284386,190.31976310357277,False
4685,-6.243169625000722,106.85184672499813,228.62863620803998,False
4686,-6.243159025000066,106.85314334999941,240.78727969207372,False
4687,-6.243190175000074,106.85391479999902,244.0258440676117,False
4688,-6.24318474999993,106.85492342500055,258.938206828494,False
4689,-6.243146749999927,106.85646692500094,219.62159261200574,False
4690,-6.243158716666912,106.85776331666543,99.58847391924947,False
4691,-6.243186772222916,106.8586615999995,1.4496774398723273,True
4692,-6.286133891668758,106.83314082499932,408.4328295037657,False
4693,-6.286144325001814,106.83380621250032,406.2504670246198,False
4694,-6.2409876166700595,106.83415334999934,154.8964941192534,False
4695,-6.240869649999986,106.83371110000002,115.77061361166743,False
4696,-6.2407552,106.83330565,90.02376360004943,False
4697,-6.240568700000001,106.8328686,74.62161746086807,False
4698,-6.306936725000993,106.83929582499991,503.1250725304148,False
4699,-6.2453303250001415,106.82588719999926,135.2299482136988,False
4700,-6.244951425000142,106.82583734999926,176.9470307373572,False
4701,-6.244649825000008,106.82580929999995,210.3621936691577,False
4702,-6.240590499999994,106.83428090000001,137.4611397672048,False
4703,-6.239900149999997,106.83274145,43.20057503908768,True
4704,-6.242133316668303,106.84416549999919,154.50125369739715,False
4705,-6.241811246667773,106.8443734499992,179.0931414125405,False
4706,-6.241503230000723,106.84453469999985,198.02533652398836,False
4707,-6.299276400000146,106.83320334999988,83.46631455175508,False
4708,-6.299970070000164,106.8341669600017,206.64891167948372,False
4709,-6.300053450000005,106.83436055,226.3466959199419,False
4710,-6.300209949999998,106.83460930000001,196.33406825365338,False
4711,-6.300390149999992,106.834915,156.96198299338107,False
4712,-6.300541099999988,106.83516995,124.09970214561775,False
4713,-6.300775749999983,106.8355292,76.77079921329279,False
4714,-6.301081649999996,106.83599254999999,18.23766668590438,True
4715,-6.3012915000000005,106.83631224999999,0.8146158861711827,True
4716,-6.226792375001445,106.84749215000002,24.60978694360118,True
4717,-6.226968675001446,106.84748880000002,26.28077517891661,True
4718,-6.227307383333574,106.84748128611403,25.95972743337501,True
4719,-6.254153100000004,106.827254,211.60374291655123,False
4720,-6.253649250000015,106.8271403,174.63383666694205,False
4721,-6.257555349999997,106.85427755,169.5886930198417,False
4722,-6.257555349999997,106.85427755,169.5886930198417,False
4723,-6.257138000000008,106.85447080000002,131.77391859507287,False
4724,-6.257138000000008,106.85447080000002,131.77391859507287,False
4725,-6.256548850000009,106.85472760000002,79.78179880627032,False
4726,-6.256548850000009,106.85472760000002,79.78179880627032,False
4727,-6.236846080001899,106.82704843999898,259.13403098461293,False
4728,-6.30144649999999,106.83654390000001,12.848831101339794,True
4729,-6.299350500000008,106.84039974999999,485.63796121530953,False
4730,-6.300466100000009,106.84029394999999,402.00636689205953,False
4731,-6.30070594,106.84027296999999,383.7203322158926,False
4732,-6.245762200000005,106.8260919,93.03147927303361,False
4733,-6.246067700000005,106.8261349,65.21381899100246,False
4734,-6.246240100000014,106.8261589,52.92947457895101,False
4735,-6.246449750000011,106.826187,45.07833896294965,True
4736,-6.246741650000001,106.8262234,52.610794576676405,False
4737,-6.287366528675051,106.84368015803972,50.60977679571885,False
4738,-6.243690349999998,106.8459681,87.41353159664204,False
4739,-6.237383475004135,106.82860002500179,313.4558874205226,False
4740,-6.235810473815848,106.82808884761423,310.10955559001826,False
4741,-6.2368777817157985,106.82722776866441,262.6403468184963,False
4742,-6.272393050000418,106.84766863750076,425.63114627947704,False
4743,-6.299657521428561,106.84008016428572,442.8624069707945,False
4744,-6.299609289999998,106.84024656999999,460.3084209448417,False
4745,-6.294934649999998,106.84108675,17.153885448709573,True
4746,-6.295224109999943,106.84100077000022,24.33265111267101,True
4747,-6.244547025000015,106.82595254999985,222.47760486833843,False
4748,-6.244835575000031,106.82597904999986,190.8656712075872,False
4749,-6.2451371000000675,106.82601024999974,158.1295064133734,False
4750,-6.24540985000006,106.82604364999975,129.04555736858896,False
4751,-6.2542304999999905,106.83030540000001,223.66680157823126,False
4752,-6.2542304999999905,106.83030540000001,223.66680157823126,False
4753,-6.254234900000003,106.8299736,222.75925582781178,False
4754,-6.254234900000003,106.8299736,222.75925582781178,False
4755,-6.254239100000012,106.8295818,221.79810802805022,False
4756,-6.254239100000012,106.8295818,221.79810802805022,False
4757,-6.2542403000000215,106.8292411,221.33297158652505,False
4758,-6.2542403000000215,106.8292411,221.33297158652505,False
4759,-6.254238300000011,106.82901155000002,209.66398146795885,False
4760,-6.254238300000011,106.82901155000002,209.66398146795885,False
4761,-6.3052865700001774,106.83920921999939,337.15599004529105,False
4762,-6.285081026928191,106.84411812692396,149.7550249777613,False
4763,-6.280457725,106.8285181250001,136.35449027070547,False
4764,-6.280960074999997,106.8282584750001,75.05044242503006,False
4765,-6.243172125000022,106.82584359999984,300.83680182213146,False
4766,-6.240219449999991,106.82406710000001,21.8184485523748,True
4767,-6.240245122228377,106.82369390555772,17.24282653812298,True
4768,-6.28565061969865,106.83518617727485,446.65771649593955,False
4769,-6.243551399999998,106.82572345,332.36640146573257,False
4770,-6.243319549999995,106.82570584999999,317.79298712864454,False
4771,-6.242871850000004,106.825683,268.23750721949176,False
4772,-6.255751250000305,106.85409718333332,96.73261067765266,False
4773,-6.240035216666515,106.82393056666717,42.076045062617965,True
4774,-6.240008816666515,106.82429251666716,45.51171850257157,True
4775,-6.23994585,106.82475675,53.14882123890026,False
4776,-6.239942999999997,106.82509685,54.036803454478864,False
4777,-6.239943281250415,106.82534251875023,55.08426431900102,False
4778,-6.238530125000592,106.82969065000148,245.02926456610882,False
4779,-6.237923908334189,106.82877270000242,299.0334590289481,False
4780,-6.236964283333602,106.82722785000094,253.77946644156347,False
4781,-6.236219250000007,106.826063,317.7066268115448,False
4782,-6.235719149999999,106.825297,386.2093008077109,False
4783,-6.235295669999897,106.82468548000013,309.3326758904809,False
4784,-6.290620600000002,106.82375415000001,255.47924331481929,False
4785,-6.290158199999997,106.82398674999999,217.82752771696778,False
4786,-6.22774743333357,106.84744863611402,18.60489291329474,True
4787,-6.228113549999998,106.84743555,8.860027552962011,True
4788,-6.228343675002192,106.84738599999869,7.559688833442542,True
4789,-6.228531425004267,106.84733724999766,7.39126767571418,True
4790,-6.228788580003899,106.84732012999902,1.837183089443173,True
4791,-6.302913600000027,106.84051622499982,334.85891588986294,False
4792,-6.302889025000963,106.84083297500018,369.87964116156917,False
4793,-6.302572099999992,106.83956615,230.13284004085563,False
4794,-6.2860933863660025,106.84398257727108,97.46752414330497,False
4795,-6.285175976928718,106.84416702692377,150.8324645730771,False
4796,-6.283774576928186,106.84439207692395,225.77561936122117,False
4797,-6.238609950000004,106.82971055,235.97065576276114,False
4798,-6.238323200000007,106.8292078,278.8540798203669,False
4799,-6.237895800000009,106.82851395,274.77097593141764,False
4800,-6.257750949999998,106.84331359999999,81.15856800915147,False
4801,-6.247827450001104,106.84278598333455,107.12084164969625,False
4802,-6.247146300000771,106.84279578333627,129.24143323559636,False
4803,-6.24650201250085,106.84281535000186,61.7419870292418,False
4804,-6.273054725000532,106.84651189999954,295.97938824653716,False
4805,-6.273881625000518,106.8464358249997,211.66110099054546,False
4806,-6.247034750000282,106.84281200000186,117.2830021083612,False
4807,-6.247330050000491,106.84281208333442,146.89334941675446,False
4808,-6.247536500000486,106.84280868333443,135.68652305201957,False
4809,-6.272170299999992,106.84648580000001,386.1530874578273,False
4810,-6.271866683333936,106.84651583333257,384.11917582701085,False
4811,-6.266297983333334,106.83069986666646,368.0113102807731,False
4812,-6.266726375000237,106.83073909999922,321.8576149216124,False
4813,-6.2553493231267785,106.84295622124816,1.0236077821422525,True
4814,-6.254970095002882,106.84284121499698,13.221788875575172,True
4815,-6.267185425000234,106.83084564999922,274.7860708966409,False
4816,-6.278576049999998,106.84496125000001,36.87142138128015,True
4817,-6.278576049999998,106.84496125000001,36.87142138128015,True
4818,-6.27359067500052,106.84645392499971,240.19311979354762,False
4819,-6.273325075000525,106.84647302499971,267.13212483832694,False
4820,-6.245713179167677,106.8429103499992,21.903759015441832,True
4821,-6.245062958333573,106.8430445000021,6.3766432070519095,True
4822,-6.244316941666465,106.8431847000029,24.870335552656464,True
4823,-6.28512132692819,106.84422602692396,159.08799467895273,False
4824,-6.2658313750008965,106.84411887500168,53.6862845972225,False
4825,-6.265593050000655,106.84398981250135,78.51291163562313,False
4826,-6.265327891667894,106.843851554167,106.44012653945498,False
4827,-6.254480400000012,106.82748735000001,192.49889900153022,False
4828,-6.25488965,106.8276047,147.71422159114627,False
4829,-6.240554100001397,106.83443507999971,150.50697048791542,False
4830,-6.303912930000315,106.84782016000003,882.9058211254195,False
4831,-6.303929550000002,106.84801985,860.6645137014812,False
4832,-6.303964000000001,106.84849905,807.3361573527292,False
4833,-6.261806500000006,106.85238580000001,392.11866677287867,False
4834,-6.261806500000006,106.85238580000001,392.11866677287867,False
4835,-6.286089812970822,106.82609577777997,302.3247821660762,False
4836,-6.2813048499999935,106.82793575,22.65778882328946,True
4837,-6.280891999999999,106.82812000000001,71.65117871645761,False
4838,-6.280481950000002,106.8283098,121.63677942029408,False
4839,-6.280085549999992,106.82852575,171.7427515266675,False
4840,-6.2797719499999936,106.8287168,212.46224329741258,False
4841,-6.279531400000005,106.8288647,243.7794678789187,False
4842,-6.240884150000003,106.83525795,125.75704533168954,False
4843,-6.241071250000001,106.83599344999999,104.68423727738346,False
4844,-6.241340799999997,106.8369798,157.09062372749548,False
4845,-6.248630475000945,106.82633586249543,58.56091696975342,False
4846,-6.248251900000195,106.82628649999918,57.28303110523614,False
4847,-6.240805600001416,106.83556327999969,95.88625310753432,False
4848,-6.241216816668601,106.83706568333275,151.02248964173134,False
4849,-6.241331066668593,106.83749213333276,192.01090837414694,False
4850,-6.24141664999999,106.83782015,225.56225928814527,False
4851,-6.243336399999997,106.84328765000001,37.847901524254084,True
4852,-6.2429585,106.84346185000001,64.12975944597001,False
4853,-6.302214925001968,106.83698629999864,0.6080304162090278,True
4854,-6.3020022700004255,106.8366120399997,12.79207962493524,True
4855,-6.285408345837918,106.84157017708631,84.54752203937805,False
4856,-6.285408345837918,106.84157017708631,84.54752203937805,False
4857,-6.253539400000001,106.840261,325.537650977929,False
4858,-6.253539400000001,106.840261,325.537650977929,False
4859,-6.253517849999986,106.8398956,365.759672890174,False
4860,-6.253517849999986,106.8398956,365.759672890174,False
4861,-6.255638375000247,106.84711037499886,79.60619603476555,False
4862,-6.255636250000041,106.84677844999948,79.03578044508396,False
4863,-6.286142036365472,106.84390422727127,87.63608287723295,False
4864,-6.253559675001767,106.84130005000054,212.06991740255094,False
4865,-6.253559675001767,106.84130005000054,212.06991740255094,False
4866,-6.253551000000243,106.84093630000004,251.827536366948,False
4867,-6.253551000000243,106.84093630000004,251.827536366948,False
4868,-6.301861475001688,106.83739770000017,59.16216388266841,False
