segmentId,edge_idx
1336437900261687296,2631
1336437900261720064,2632
1336437900261752832,2633
1336437900261851136,2634
1336437900267192320,2635
1336437900267192321,2636
1336437900267913216,2637
1336437900267945984,2638
1336437900268240896,2639
1336437900268273664,2640
1336437900269355010,2641
1336437900269355012,2642
1336437900269780994,2643
1336437900271124482,2644
1336437900271124484,2645
1336437900271124486,2646
1336437900271124488,2647
1336437900271124490,2648
1336437900271124492,2649
1336437900271124494,2650
1336437900271124496,2651
1336437900271583232,2652
1336437900271616000,2653
1336437900271648768,2654
1336437900271976450,2655
1336437900271976452,2656
1336437900274335744,2657
1336437900274368512,2658
1336437900274925568,2659
1336437900275351552,2660
1336437900275482626,2661
1336437900275482628,2662
1336437900275482630,2663
1336437900275515392,2664
1336437900276301826,2665
1336437900276301828,2666
1336437900276367362,2667
1336437900276367364,2668
1336437900279021568,2669
1336437900279054336,2670
1336437900279087104,2671
1336437900279447552,2672
1336437900279545856,2673
1336437900279578624,2674
1336437900279611392,2675
1336437900280430592,2676
1336437900281413632,2677
1336437900281446400,2678
1336437900281905156,2679
1336437900281905158,2680
1336437900283936768,2681
1336437900284035072,2682
1336437900284035073,2683
1336437900284887042,2684
1336437900284887044,2685
1336437900284887046,2686
1336437900286427138,2687
1336437900286427140,2688
1336437900288491520,2689
1336437900288524288,2690
1336437900288557056,2691
1336437900292096000,2692
1336437900292096001,2693
1336437900292456450,2694
1336437900292456452,2695
1336437900292456454,2696
1336437900292456456,2697
1336437900292456458,2698
1336437900292456460,2699
1336437900292456462,2700
1336437900292456464,2701
1336437900293373952,2702
1336437900293996546,2703
1336437900293996548,2704
1336437900293996550,2705
1336437900293996552,2706
1336437900293996554,2707
1336437900293996556,2708
1336437900295471112,2709
1336437900295471114,2710
1336437900295471116,2711
1336437900295471118,2712
1336437900295471120,2713
1336437900295471122,2714
1336437900295471124,2715
1336437900295471126,2716
1336437900295471128,2717
1336437900296552448,2718
1336437900296585216,2719
1336437900298649600,2720
1336437900298747904,2721
1336437900299665408,2722
1336437900299698176,2723
1336437900301533184,2724
1336437900301565952,2725
1336437900301598720,2726
1336437900303171584,2727
1336437900303630338,2728
1336437900303630342,2729
1336437900303630346,2730
1336437900303826944,2731
1336437900304318464,2732
1336437900304351232,2733
1336437900304384000,2734
1336437900309528576,2735
1336437900309561344,2736
1336437900311461890,2737
1336437900311461892,2738
1336437900311461894,2739
1336437900312051712,2740
1336437900312084480,2741
1336437900312576000,2742
1336437900312608768,2743
1336437900312739840,2744
1336437900313624578,2745
1336437900313624580,2746
1336437900315623424,2747
1336437900315754498,2748
1336437900315754500,2749
1336437900315754502,2750
1336437900315754504,2751
1336437900316049414,2752
1336437900316049418,2753
1336437900316737536,2754
1336437900316770304,2755
1336437900317523968,2756
1336437900317556736,2757
1336437900320243712,2758
1336437900320276480,2759
1336437900320309248,2760
1336437900320735234,2761
1336437900320735236,2762
1336437900320768000,2763
1336437900322701312,2764
1336437900322734080,2765
1336437900323586050,2766
1336437900323586052,2767
1336437900323618816,2768
1336437900330008578,2769
1336437900330008580,2770
1336437900330008582,2771
1336437900330008584,2772
1336437900330008586,2773
1336437900330008590,2774
1336437900330008592,2775
1336437900330008594,2776
1336437900331155456,2777
1336437900331188224,2778
1336437900331253762,2779
1336437900331253764,2780
1336437900332236800,2781
1336437900332269568,2782
1336437900332335104,2783
1336437900332400640,2784
1336437900332662784,2785
1336437900332695552,2786
1336437900332728322,2787
1336437900332728324,2788
1336437900332728326,2789
1336437900332728328,2790
1336437900336398336,2791
1336437900338528256,2792
1336437900338528257,2793
1336437900340199424,2794
1336437900340232192,2795
1336437900340592640,2796
1336437900340625408,2797
1336437900341477376,2798
1336437900341575680,2799
1336437900341739520,2800
1336437900341772288,2801
1336437900341805056,2802
1336437900341837824,2803
1336437900342198272,2804
1336437900344360960,2805
1336437900344426496,2806
1336437900344655872,2807
1336437900344688640,2808
1336437900344721408,2809
1336437900350062592,2810
1336437900353667072,2811
1336437900354027520,2812
1336437900354322432,2813
1336437900354322433,2814
1336437900354584576,2815
1336437900354945024,2816
1336437900355600384,2817
1336437900355796992,2818
1336437900355796993,2819
1336437900356517888,2820
1336437900356583424,2821
1336437900356616192,2822
1336437900356648960,2823
1336437900356943872,2824
1336437900357533696,2825
1336437900357632004,2826
1336437900357730306,2827
1336437900357730308,2828
1336437900358057984,2829
1336437900358287362,2830
1336437900358287364,2831
1336437900358615042,2832
1336437900358615044,2833
1336437900359172096,2834
1336437900359696386,2835
1336437900359696387,2836
1336437900359696388,2837
1336437900359696389,2838
1336437900359696390,2839
1336437900359696391,2840
1336437900359696392,2841
1336437900359696393,2842
1336437900360744960,2843
1336437900362612736,2844
1336437900362612737,2845
1336437900363169792,2846
1336437900363300864,2847
1336437900365037568,2848
1336437900365070336,2849
1336437900365103104,2850
1336437900365168640,2851
1336437900365725698,2852
1336437900365725700,2853
1336437900365758464,2854
1336437900365856772,2855
1336437900365856774,2856
1336437900365856776,2857
1336437900365889536,2858
1336437900366217222,2859
1336437900366249984,2860
1336437900366315520,2861
1336437900366675968,2862
1336437900367265792,2863
1336437900367429634,2864
1336437900367429636,2865
1336437900367429638,2866
1336437900367921152,2867
1336437900367986688,2868
1336437900368019456,2869
1336437900368052224,2870
1336437900368084992,2871
1336437900368117764,2872
1336437900368183296,2873
1336437900368216064,2874
1336437900368281600,2875
1336437900368314368,2876
1336437900368347136,2877
1336437900368379904,2878
1336437900368412672,2879
1336437900368543744,2880
1336437900368576512,2881
1336437900368969728,2882
1336437900369002496,2883
1336437900369133570,2884
1336437900369133572,2885
1336437900369264642,2886
1336437900369264644,2887
1336437900369330178,2888
1336437900369330180,2889
1336437900369461248,2890
1336437900369788928,2891
1336437900369821696,2892
1336437900369854464,2893
1336437900369920000,2894
1336437900369952768,2895
1336437900370608130,2896
1336437900370608132,2897
1336437900370640896,2898
1336437900370673668,2899
1336437900370739202,2900
1336437900370739204,2901
1336437900370739206,2902
1336437900370771970,2903
1336437900370771972,2904
1336437900370804738,2905
1336437900370804740,2906
1336437900372148224,2907
1336437900372180992,2908
1336437900372213760,2909
1336437900372246528,2910
1336437900372279296,2911
1336437900372312064,2912
1336437900372344832,2913
1336437900372377602,2914
1336437900372377604,2915
1336437900372377606,2916
1336437900373131264,2917
1336437900373196800,2918
1336437900373295104,2919
1336437900373327872,2920
1336437900373557248,2921
1336437900373655552,2922
1336437900373688322,2923
1336437900373688324,2924
1336437900373688326,2925
1336437900373688328,2926
1336437900373721088,2927
1336437900374016000,2928
1336437900374147072,2929
1336437900374835200,2930
1336437900374867968,2931
1336437900374933506,2932
1336437900374933508,2933
1336437900375851008,2934
1336437900375883776,2935
1336437900375916546,2936
1336437900375916548,2937
1336437900376113152,2938
1336437900376178688,2939
1336437900376801280,2940
1336437900376866816,2941
1336437900376899584,2942
1336437900377030658,2943
1336437900377030660,2944
1336437900377030662,2945
1336437900377030664,2946
1336437900377030666,2947
1336437900377030668,2948
1336437900378112002,2949
1336437900378112004,2950
1336437900378144768,2951
1336437900378800128,2952
1336437900378865664,2953
1336437900379226112,2954
1336437900379258880,2955
1336437900379291648,2956
1336437900379324418,2957
1336437900379488256,2958
1336437900380536832,2959
1336437900380667904,2960
1336437900382339076,2961
1336437900382502914,2962
1336437900382502916,2963
1336437900382535680,2964
1336437900382568448,2965
1336437900382601216,2966
1336437900382633984,2967
1336437900382666752,2968
1336437900382699520,2969
1336437900382928898,2970
1336437900382928900,2971
1336437900382928902,2972
1336437900382928904,2973
1336437900383518720,2974
1336437900383518721,2975
1336437900385746944,2976
1336437900386369536,2977
1336437900387385344,2978
1336437900388171776,2979
1336437900388335616,2980
1336437900388401152,2981
1336437900388401153,2982
1336437900388564994,2983
1336437900389351424,2984
1336437900389384192,2985
1336437900389482498,2986
1336437900389482500,2987
1336437900389744640,2988
1336437900390006784,2989
1336437900390793216,2990
1336437900390924288,2991
1336437900391481344,2992
1336437900391907328,2993
1336437900394266624,2994
1336437900394594304,2995
1336437900395315200,2996
1336437900395347968,2997
1336437900395380736,2998
1336437900395544580,2999
1336437900396232704,3000
1336437900397182976,3001
1336437900397215744,3002
1336437900397379584,3003
1336437900398985218,3004
1336437900398985220,3005
1336437900399214598,3006
1336437900399968256,3007
1336437900400001026,3008
1336437900400001028,3009
1336437900404031488,3010
1336437900404031489,3011
1336437900405768192,3012
1336437900405768193,3013
1336437900406882304,3014
1336437900406882305,3015
1336437900406915072,3016
1336437900406915073,3017
1336437900410421248,3018
1336437900410454016,3019
1336437900410486784,3020
1336437900410814464,3021
1336437900413861888,3022
1336437900413927424,3023
1336437900414976000,3024
1336437900415696896,3025
1336437900419301378,3026
1336437900419301380,3027
1336437900434309120,3028
1336437900460818436,3029
1336437900460818438,3030
1336437900469862400,3031
1336437900474810368,3032
1336437900478382080,3033
1336437900480184324,3034
1336437900481265664,3035
1336437900489949184,3036
1336437900492734464,3037
1336437900493586434,3038
1336437900493586436,3039
1336437900493586438,3040
1336437900493586440,3041
1336437900495388672,3042
1336437900495421440,3043
1336437900498436096,3044
1336437900498436097,3045
1336437900498862080,3046
1336437900498862081,3047
1336437900501745664,3048
1336437900501778432,3049
1336437900501811202,3050
1336437900501811204,3051
1336437900501811206,3052
1336437900504694784,3053
1336437900504727552,3054
1336437900506398720,3055
1336437900513705984,3056
1336437900513738752,3057
1336437900514263040,3058
1336437900517539840,3059
1336437900517572610,3060
1336437900517572612,3061
1336437900517638144,3062
1336437900519899138,3063
1336437900519899140,3064
1336437900519931906,3065
1336437900519931908,3066
1336437900520226816,3067
1336437900533596162,3068
1336437900533596164,3069
1336437900533596166,3070
1336437900533596168,3071
1336437900534382592,3072
1336437900534415360,3073
1336437900537528320,3074
1336437900537561088,3075
1336437900537921538,3076
1336437900537921540,3077
1336437900537921542,3078
1336437900537921544,3079
1336437900537921546,3080
1336437900537954304,3081
1336437900540379136,3082
1336437900544606208,3083
1336437900544606209,3084
1336437900558073856,3085
1336437900558106624,3086
1336437900558893056,3087
1336437900558958592,3088
1336437900558991360,3089
1336437900559024128,3090
1336437900563316736,3091
1336437900566659072,3092
1336437900567117824,3093
1336437900570034176,3094
1336437900570066944,3095
1336437900570099712,3096
1336437900570853376,3097
1336437900572491776,3098
1336437900572524546,3099
1336437900572524548,3100
1336437900572524550,3101
1336437900572524552,3102
1336437900572688384,3103
1336437900572721152,3104
1336437900573376512,3105
1336437900573540354,3106
1336437900573540356,3107
1336437900573540358,3108
1336437900573540360,3109
1336437900573540362,3110
1336437900573540364,3111
1336437900573540366,3112
1336437900573573122,3113
1336437900573573124,3114
1336437900573573126,3115
1336437900573573128,3116
1336437900573573130,3117
1336437900573573132,3118
1336437900574031872,3119
1336437900575211520,3120
1336437900575244288,3121
1336437900575309824,3122
1336437900577734656,3123
1336437900577931264,3124
1336437900581896194,3125
1336437900581896195,3126
1336437900581896196,3127
1336437900581896197,3128
1336437900583043072,3129
1336437900587433986,3130
1336437900587433987,3131
1336437900587433988,3132
1336437900587433989,3133
1336437900588679168,3134
1336437900590841858,3135
1336437900590841860,3136
1336437900591366144,3137
1336437900593790976,3138
1336437900600999936,3139
1336437900602540034,3140
1336437900602540036,3141
1336437900602540038,3142
1336437900603621376,3143
1336437900603654144,3144
1336437900603686912,3145
1336437900603916288,3146
1336437900603949056,3147
1336437900604014592,3148
1336437900604211202,3149
1336437900604538882,3150
1336437900604538884,3151
1336437900604538886,3152
1336437900604571650,3153
1336437900604571652,3154
1336437900604571654,3155
1336437900605292546,3156
1336437900605292548,3157
1336437900605292550,3158
1336437900605325312,3159
1336437900605358080,3160
1336437900608471042,3161
1336437900608471044,3162
1336437900608471046,3163
1336437900609388544,3164
1336437900609585152,3165
1336437900610535426,3166
1336437900610535428,3167
1336437900610535430,3168
1336437900613582850,3169
1336437900614369280,3170
1336437900614402048,3171
1336437900614434816,3172
1336437900614631424,3173
1336437900614696960,3174
1336437900614729728,3175
1336437900615745536,3176
1336437900615843842,3177
1336437900618432512,3178
1336437900618465282,3179
1336437900618465284,3180
1336437900623511552,3181
1336437900624265216,3182
1336437900624986112,3183
1336437900625084416,3184
1336437900625084417,3185
1336437900625117184,3186
1336437900625149952,3187
1336437900633833474,3188
1336437900633899014,3189
1336437900633964544,3190
1336437900634062852,3191
1336437900634226688,3192
1336437900634357760,3193
1336437900634390528,3194
1336437900634456064,3195
1336437901750730752,3196
1336437901750763520,3197
1336437901759250432,3198
1336437901759283202,3199
1336437901759283204,3200
1336437901763084290,3201
1336437901763117056,3202
1336437901763641344,3203
1336437901763903488,3204
1336437901763936258,3205
1336437901763969024,3206
1336437901764198400,3207
1336437901769048064,3208
1336437901769211904,3209
1336437901769310208,3210
1336437901769474048,3211
1336437901770457088,3212
1336437901770489856,3213
1336437901770522624,3214
1336437901770555392,3215
1336437901770588160,3216
1336437901771997184,3217
1336437901772226560,3218
1336437901772554240,3219
1336437901772980224,3220
1336437901773144064,3221
1336437901775405056,3222
1336437901775437824,3223
1336437901776486400,3224
1336437901776617474,3225
1336437901776617476,3226
1336437901776617478,3227
1336437901777502208,3228
1336437901778223104,3229
1336437901778354178,3230
1336437901778354180,3231
1336437901778452482,3232
1336437901778452484,3233
1336437901778452486,3234
1336437901789331458,3235
1336437901789331460,3236
1336437901789593600,3237
1336437901789626368,3238
1336437901792378880,3239
1336437901792804864,3240
1336437901792837632,3241
1336437901792935936,3242
1336437901793329152,3243
1336437901793361920,3244
1336437901793394688,3245
1336437901798670336,3246
1336437901800996864,3247
1336437901806075904,3248
1336437901806075905,3249
1336437901809188864,3250
1336437901809188865,3251
1336437901809319936,3252
1336437901809352706,3253
1336437901809352708,3254
1336437901831045120,3255
1336437901837467648,3256
1336437901837500416,3257
1336437901838548992,3258
1336437901838647296,3259
1336437901838745600,3260
1336437901838909440,3261
1336437901838942208,3262
1336437901840842752,3263
1336437901840908288,3264
1336437901841104898,3265
1336437901841104900,3266
1336437901841137666,3267
1336437901841137668,3268
1336437901841137670,3269
1336437901841629184,3270
1336437901841661952,3271
1336437901841694720,3272
1336437901842153472,3273
1336437901842776064,3274
1336437901842808832,3275
1336437901842841600,3276
1336437901842907136,3277
1336437901842939904,3278
1336437901843169280,3279
1336437901843398656,3280
1336437901843431424,3281
1336437901843660800,3282
1336437901843922944,3283
1336437902171570176,3284
1336437902171799552,3285
1336437902171832320,3286
1336437902172160002,3287
1336437902172160004,3288
1336437902172192768,3289
1336437902172585984,3290
1336437902172618752,3291
1336437902178811904,3292
1336437902178811905,3293
1336437902179074048,3294
1336437902179172352,3295
1336437902179172353,3296
1336437902179729410,3297
1336437902179729412,3298
1336437902179794946,3299
1336437902179794948,3300
1336437902179991552,3301
1336437902180024320,3302
1336437902185955328,3303
1336437902185988098,3304
1336437902185988100,3305
1336437902186020864,3306
1336437902186905600,3307
1336437902190280706,3308
1336437902190280708,3309
1336437902190411776,3310
1336437902190444544,3311
1336437902191951872,3312
1336437902191951873,3313
1336437966757134336,3314
1336437966791180288,3315
1336437966804746240,3316
1336437966824964096,3317
1336437966859796480,3318
1336437966866251776,3319
1336437966872150016,3320
1336437966880178176,3321
1336437966880473090,3322
1336437966880473092,3323
1336437966943354880,3324
1336437966965243904,3325
1336437966986051584,3326
1336437966992408576,3327
1336437966993063936,3328
1336437966993653760,3329
1336437967006400512,3330
1336437967027896320,3331
1336437967040380928,3332
1336437967041036292,3333
1336437967062302720,3334
1336437967069315072,3335
1336437967076294656,3336
1336437967082717184,3337
1336437967110012928,3338
1336437967110045696,3339
1336437967179677696,3340
1336437967200026624,3341
1336437967200092160,3342
1336437967223062528,3343
1336437967244099586,3344
1336437967244132352,3345
1336437967244165120,3346
1336437967251734528,3347
1336437967293644800,3348
1336437967322152960,3349
1336437967330607104,3350
1336437967330672640,3351
1336437967343681536,3352
1336437967357509634,3353
1336437967357509636,3354
1336437967379202048,3355
1336437967420456960,3356
1336437967434219520,3357
1336437967448997888,3358
1336437967474819072,3359
1336437967484157952,3360
1336437967510372352,3361
1336437967518040064,3362
1336437967518138368,3363
1336437967523217408,3364
1336437967524626432,3365
1336437967537012736,3366
1336437967550971904,3367
1336437967551791104,3368
1336437967552249856,3369
1336437967566045184,3370
1336437967594520576,3371
1336437967608446976,3372
1336437967622012930,3373
1336437967622012932,3374
1336437967633612802,3375
1336437967633612804,3376
1336437967633612806,3377
1336437967647375360,3378
1336437967652749312,3379
1336437967667822592,3380
1336437967688335364,3381
1336437967688761344,3382
1336437967750758400,3383
1336437967780872192,3384
1336437967788048384,3385
1336437967795716096,3386
1336437967802236928,3387
1336437967862333440,3388
1336437967862398976,3389
1336437967896608768,3390
1336437967945695232,3391
1336437967952281600,3392
1336437968048128000,3393
1336437968070279168,3394
1336437968076996608,3395
1336437968103571456,3396
1336437968133750784,3397
1336437968139288576,3398
1336437968140075008,3399
1336437968159866880,3400
1336437968167534592,3401
1336437968183099392,3402
1336437968188473344,3403
1336437968196239360,3404
1336437968204333056,3405
1336437968204890112,3406
1336437968210526208,3407
1336437968226353152,3408
1336437968252600320,3409
1336437968268886016,3410
1336437968312336384,3411
1336437968320331776,3412
1336437968320528384,3413
1336437968347168768,3414
1336437968397172736,3415
1336437968397172737,3416
1336437968411000832,3417
1336437968419749888,3418
1336437968421683200,3419
1336437968429907968,3420
1336437968433676288,3421
1336437968433709058,3422
1336437968433741824,3423
1336437968433774592,3424
1336437968434397190,3425
1336437968434397192,3426
1336437968434397194,3427
1336437968434397196,3428
1336437968434397198,3429
1336437968434397200,3430
1336437968434397202,3431
1336437968436985856,3432
1336437968437018624,3433
1336437968443670528,3434
1336437968445538304,3435
1336437968445571072,3436
1336437968450781186,3437
1336437968450781188,3438
1336437968450813954,3439
1336437968450813956,3440
1336437968451010560,3441
1336437968455139328,3442
1336437968462512128,3443
1336437968462544896,3444
1336437968462577664,3445
1336437968508780544,3446
1336437968534994944,3447
1336437968535027712,3448
1336437968547086336,3449
1336437968547119104,3450
1336437968570187776,3451
1336437968570220544,3452
1336437968570613762,3453
1336437968570613764,3454
1336437968570613766,3455
1336437968573267968,3456
1336437968575758336,3457
1336437968575791106,3458
1336437968575791108,3459
1336437968589520896,3460
1336437968629399552,3461
1336437968631037952,3462
1336437968631070720,3463
1336437968640704512,3464
1336437968640802816,3465
1336437968642834432,3466
1336437968642834433,3467
1336437968660922368,3468
1336437968664461312,3469
1336437968672227328,3470
1336437968676519936,3471
1336437968676552704,3472
1336437968691658754,3473
1336437968691658756,3474
1336437968691691520,3475
1336437968697884672,3476
1336437968697917442,3477
1336437968697917444,3478
1336437968697950210,3479
1336437968697950212,3480
1336437968697950214,3481
1336437968704405504,3482
1336437968710762496,3483
1336437968717185024,3484
1336437968726097920,3485
1336437968726163456,3486
1336437968726196224,3487
1336437968737304576,3488
1336437968743825408,3489
1336437968743890944,3490
1336437968751362050,3491
1336437968751362052,3492
1336437968755523584,3493
1336437968757948420,3494
1336437968757948422,3495
1336437968766369792,3496
1336437968766402560,3497
1336437968777478146,3498
1336437968777478148,3499
1336437968784031744,3500
1336437968791076864,3501
1336437968791142400,3502
1336437968793337858,3503
1336437968793337860,3504
1336437968793337862,3505
1336437968793337864,3506
1336437968799924232,3507
1336437968799924234,3508
1336437968799924236,3509
1336437968799924238,3510
1336437968799924240,3511
1336437968820502528,3512
1336437968820535296,3513
1336437968820568064,3514
1336437968832626690,3515
1336437968832626692,3516
1336437968832626700,3517
1336437968834953216,3518
1336437968835018752,3519
1336437968845799438,3520
1336437968845799440,3521
1336437968845799442,3522
1336437968852385792,3523
1336437968852418560,3524
1336437968866836482,3525
1336437968866836484,3526
1336437968866836486,3527
1336437968869130240,3528
1336437968869163010,3529
1336437968869163012,3530
1336437968869195776,3531
1336437968877617154,3532
1336437968877617156,3533
1336437968883679232,3534
1336437968895344640,3535
1336437968910516224,3536
1336437968910548992,3537
1336437968929554432,3538
1336437968931618820,3539
1336437968931618821,3540
1336437968931618822,3541
1336437968931618823,3542
1336437968946659328,3543
1336437968946692096,3544
1336437968948854786,3545
1336437968948854788,3546
1336437968955637760,3547
1336437968957407232,3548
1336437968957997056,3549
1336437968958423040,3550
1336437968958947328,3551
1336437968961732608,3552
1336437968961765376,3553
1336437968965238784,3554
1336437968965271554,3555
1336437968965271556,3556
1336437968965337090,3557
1336437968965337092,3558
1336437968965369858,3559
1336437968965369860,3560
1336437968967827456,3561
1336437968967860224,3562
1336437968967892992,3563
1336437968967925760,3564
1336437968977002500,3565
1336437968977002502,3566
1336437968977002504,3567
1336437968977002506,3568
1336437968977002508,3569
1336437968977362948,3570
1336437968988471296,3571
1336437968988504064,3572
1336437968988536832,3573
1336437968988602370,3574
1336437968988602372,3575
1336437968989519872,3576
1336437968995024896,3577
1336437968997220354,3578
1336437968997220356,3579
1336437968997810176,3580
1336437968999743488,3581
1336437968999841796,3582
1336437968999841798,3583
1336437968999841800,3584
1336437968999841806,3585
1336437968999907328,3586
1336437969000988674,3587
1336437969000988676,3588
1336437969001185280,3589
1336437969001185281,3590
1336437969002004482,3591
1336437969002004484,3592
1336437969002758144,3593
1336437969002889216,3594
1336437969004625922,3595
1336437969004625924,3596
1336437969004625926,3597
1336437969004625928,3598
1336437969004625930,3599
1336437969004625932,3600
1336437969005346816,3601
1336437969005772808,3602
1336437969010720768,3603
1336437969019764738,3604
1336437969019764740,3605
1336437969117642754,3606
1336437969117642756,3607
1336437969117675520,3608
1336437969125998592,3609
1336437969126031360,3610
1336437969137008642,3611
1336437969137008644,3612
1336437969138515968,3613
1336437969146576896,3614
1336437969146609666,3615
1336437969146609668,3616
1336437969148968960,3617
1336437969149001730,3618
1336437969166499840,3619
1336437969180819456,3620
1336437969180884992,3621
1336437969180917762,3622
1336437969215193088,3623
1336437969239900160,3624
1336437969239932928,3625
1336437969239965698,3626
1336437969240424450,3627
1336437969399119872,3628
1336437969424941056,3629
1336437969426776072,3630
1336437969426776074,3631
1336437969431986176,3632
1336437969432084480,3633
1336437969432117248,3634
1336437970250465280,3635
1336437970290540544,3636
1336437970312560640,3637
1336437970312593408,3638
1336437970346213378,3639
1336437970346213380,3640
1336437970346213382,3641
1336437970346213384,3642
1336437970347360256,3643
1336437970347393024,3644
1336437970347458560,3645
1336437970347491328,3646
1336437970347524096,3647
1336437970347622402,3648
1336437970347622404,3649
1336437970347687936,3650
1336437970347720706,3651
1336437970350931968,3652
1336437970351128576,3653
1336437970351456256,3654
1336437970352963586,3655
1336437970352963588,3656
1336437970352963590,3657
1336437970352963592,3658
1336437971040436224,3659
1336437971040665600,3660
1336437971040698368,3661
1336437971041452034,3662
1336437971041452036,3663
1336437971041517568,3664
1336437971043254272,3665
1336437971043319810,3666
1336437971043319812,3667
1336437971043713024,3668
1336437971058622464,3669
1336437971058655234,3670
1336437971058655236,3671
1336437971058917376,3672
1336437971058950144,3673
1336437971066978304,3674
1336437971067011072,3675
1336437971067142144,3676
1336437971067207682,3677
1336437971067469824,3678
1336437971067764736,3679
1336437971067797504,3680
1336437971094634496,3681
1336437971094667264,3682
1336437971096502272,3683
1336437971096567808,3684
1336437971100663808,3685
1336437971127435264,3686
1336719304280506368,3687
1336719304293384192,3688
1336719304331624448,3689
1336719304337915904,3690
1336719304369897472,3691
1336719304376287232,3692
1336719304382087168,3693
1336719304386674688,3694
1336719304392802304,3695
1336719304392802305,3696
1336719304409612288,3697
1336719304416165888,3698
1336719304427700224,3699
1336719304433336320,3700
1336719304445329408,3701
1336719304450703360,3702
1336719304456306688,3703
1336719304456306689,3704
1336719304474492928,3705
1336719304474886144,3706
1336719304474886145,3707
1336719304492351488,3708
1336719304569847808,3709
1336719304569847809,3710
1336719304576368640,3711
1336719304623292416,3712
1336719304648523776,3713
1336719304648523777,3714
1336719304655503360,3715
1336719304655503361,3716
1336719304655601664,3717
1336719304661565440,3718
1336719304661565441,3719
1336719304673656832,3720
1336719304680439808,3721
1336719304697872384,3722
1336719304697872385,3723
1336719304709472256,3724
1336719304715108352,3725
1336719304733196288,3726
1336719304733196289,3727
1336719304733425664,3728
1336719304733425665,3729
1336719304763572224,3730
1336719304782381056,3731
1336719304788246528,3732
1336719304793489408,3733
1336719304812134400,3734
1336719304812134401,3735
1336719304812363776,3736
1336719304812363777,3737
1336719304842477568,3738
1336719304842477569,3739
1336719304884551680,3740
1336719304884551681,3741
1336719304926101504,3742
1336719304932327424,3743
1336719304932327425,3744
1336719304932655104,3745
1336719304962441216,3746
1336719304980004864,3747
1336719304986984448,3748
1336719304999043072,3749
1336719304999043073,3750
1336719305005367296,3751
1336719305049636864,3752
1336719305055961088,3753
1336719305060548608,3754
1336719305060548609,3755
1336719305067036672,3756
1336719305156624384,3757
1336719305193521152,3758
1336719305194536960,3759
1336719305200041984,3760
1336719305200467968,3761
1336719305200467969,3762
1336719305211838464,3763
1336719305218916352,3764
1336719305254043650,3765
1336719305254043652,3766
1336719305278652416,3767
1336719305278652417,3768
1336719305279111168,3769
1336719305351168000,3770
1336719305356935168,3771
1336719305356935169,3772
1336719305363849216,3773
1336719305363849217,3774
1336719305382592512,3775
1336719305382592513,3776
1336719305388425216,3777
1336719305406021632,3778
1336719305406021633,3779
1336719305442066432,3780
1336719305448488962,3781
1336719305448488964,3782
1336719305448488966,3783
1336719305473064960,3784
1336719305473064961,3785
1336719305491152896,3786
1336719305509502976,3787
1336719305509502977,3788
1336719305515139072,3789
1336719305533489152,3790
1336719305533489153,3791
1336719305551413248,3792
1336719305551773696,3793
1336719305586016258,3794
1336719305586671616,3795
1336719305609871360,3796
1336719305609871361,3797
1336719305609969664,3798
1336719305635233792,3799
1336719305681731584,3800
1336719305755525120,3801
1336719305755557888,3802
1336719305766043648,3803
1336719305773613056,3804
1336719305773809666,3805
1336719305773809668,3806
1336719305778429952,3807
1336719305798221824,3808
1336719305806184448,3809
1336719305806184449,3810
1336719305806217216,3811
1336719305806217217,3812
1336719305811722242,3813
1336719305811722244,3814
1336719305811722246,3815
1336719305816899586,3816
1336719305816899588,3817
1336719305823420416,3818
1336719305826500610,3819
1336719305826500612,3820
1336719305826500614,3821
1336719305829875712,3822
1336719305829875713,3823
1336719305829941248,3824
1336719305829941249,3825
1336719305837019136,3826
1336719305837051904,3827
1336719305837084672,3828
1336719305850290176,3829
1336719305850388480,3830
1336719305850388481,3831
1336719305866444800,3832
1336719305886498816,3833
1336719305906585600,3834
1336719305907830786,3835
1336719305907830788,3836
1336719305908617216,3837
1336719305908617217,3838
1336719305914122240,3839
1336719305914122241,3840
1336719305914155008,3841
1336719305914155009,3842
1336719305915236354,3843
1336719305915236356,3844
1336719305915301888,3845
1336719305915334656,3846
1336719305916907520,3847
1336719305916907521,3848
1336719305918513152,3849
1336719305928048640,3850
1336719305933160448,3851
1336719305933193216,3852
1336719305933225984,3853
1336719305933291520,3854
1336719305935126528,3855
1336719305943777280,3856
1336719305943777281,3857
1336719305943810048,3858
1336719305943810049,3859
1336719305955999744,3860
1336719305956032512,3861
1336719305972613120,3862
1336719305972613121,3863
1336719305979428864,3864
1336719305979461632,3865
1336719305986441216,3866
1336719305986473986,3867
1336719305986473988,3868
1336719306002497536,3869
1336719306002497537,3870
1336719306036117506,3871
1336719306036117508,3872
1336719306077470720,3873
1336719306081271808,3874
1336719306083631104,3875
1336719306083663872,3876
1336719306086776832,3877
1336719306086809600,3878
1336719306086842370,3879
1336719306086842372,3880
1336719306091266050,3881
1336719306091266052,3882
1336719306095263744,3883
1336719306095263745,3884
1336719306096377856,3885
1336719306096410624,3886
1336719306102341632,3887
1336719306102341633,3888
1336719306104471556,3889
1336719306104471558,3890
1336719306122067968,3891
1336719306364092416,3892
1336719306364977152,3893
1336719306365140992,3894
1336719306365337600,3895
1336719306365370368,3896
1336719306974724096,3897
1336719306975117312,3898
1336719306994614272,3899
1336719306994778112,3900
1336719306999234560,3901
